player_a,player_b,common_teammate_count
8471742,8473986,9
8471742,8473994,7
8471742,8474009,15
8471742,8474013,14
8471742,8474027,10
8471742,8474031,15
8471742,8474034,16
8471742,8474038,5
8471742,8474040,14
8471742,8474053,6
8471742,8474056,16
8471742,8474062,8
8471742,8474068,17
8471742,8474090,8
8471742,8474091,5
8471742,8474098,7
8471742,8474102,13
8471742,8474134,13
8471742,8474145,8
8471742,8474149,7
8471742,8474150,7
8471742,8474151,13
8471742,8474157,9
8471742,8474161,6
8471742,8474162,10
8471742,8474166,9
8471742,8474176,6
8471742,8474189,9
8471742,8474190,23
8471742,8474207,11
8471742,8474218,15
8471742,8474250,12
8471742,8474291,10
8471742,8474550,5
8471742,8474563,6
8471742,8474564,10
8471742,8474565,8
8471742,8474570,25
8471742,8474571,7
8471742,8474573,5
8471742,8474574,14
8471742,8474578,8
8471742,8474579,11
8471742,8474584,20
8471742,8474586,9
8471742,8474593,9
8471742,8474602,9
8471742,8474612,7
8471742,8474613,7
8471742,8474618,23
8471742,8474625,5
8471742,8474628,7
8471742,8474641,8
8471742,8474673,9
8471742,8474679,9
8471742,8474685,5
8471742,8474697,10
8471742,8474709,11
8471742,8474715,7
8471742,8474716,8
8471742,8474736,12
8471742,8474818,12
8471742,8474849,9
8471742,8474870,8
8471742,8474884,8
8471742,8474889,9
8471742,8475149,15
8471742,8475151,5
8471742,8475163,6
8471742,8475164,5
8471742,8475166,10
8471742,8475168,10
8471742,8475171,19
8471742,8475177,14
8471742,8475178,6
8471742,8475181,7
8471742,8475185,12
8471742,8475188,8
8471742,8475191,9
8471742,8475200,5
8471742,8475208,8
8471742,8475236,15
8471742,8475246,9
8471742,8475287,6
8471742,8475311,6
8471742,8475323,12
8471742,8475325,16
8471742,8475462,7
8471742,8475625,16
8471742,8475660,7
8471742,8475683,7
8471742,8475690,10
8471742,8475692,5
8471742,8475718,5
8471742,8475722,10
8471742,8475752,9
8471742,8475760,5
8471742,8475765,9
8471742,8475766,9
8471742,8475772,9
8471742,8475784,15
8471742,8475790,8
8471742,8475791,14
8471742,8475792,9
8471742,8475793,7
8471742,8475798,7
8471742,8475810,5
8471742,8475852,6
8471742,8475906,7
8471742,8476278,9
8471742,8476326,5
8471742,8476356,6
8471742,8476372,8
8471742,8476381,8
8471742,8476393,10
8471742,8476422,6
8471742,8476470,14
8471742,8476483,5
8471742,8476525,12
8471742,8476539,5
8471742,8476851,8
8471742,8476872,5
8471742,8476873,6
8471742,8476874,6
8471742,8476882,5
8471742,8476906,6
8471742,8476915,5
8471742,8476918,6
8471742,8476925,7
8471742,8476979,13
8471742,8477220,7
8471742,8477244,6
8471742,8477330,5
8471742,8477353,8
8471742,8477406,5
8471742,8477407,11
8471742,8477409,5
8471742,8477424,5
8471742,8477462,5
8471742,8477839,8
8471742,8477986,6
8471742,8478109,5
8471743,8471873,5
8471743,8471887,11
8471743,8473419,6
8471743,8473426,10
8471743,8473465,10
8471743,8473503,6
8471743,8473504,5
8471743,8473507,10
8471743,8473512,9
8471743,8473533,5
8471743,8473541,6
8471743,8473544,5
8471743,8473548,13
8471743,8473563,6
8471743,8473564,23
8471743,8473571,5
8471743,8473618,5
8471743,8473933,7
8471743,8474009,9
8471743,8474034,20
8471743,8474037,7
8471743,8474062,7
8471743,8474090,5
8471743,8474091,6
8471743,8474096,5
8471743,8474141,5
8471743,8474149,5
8471743,8474151,7
8471743,8474157,7
8471743,8474176,5
8471743,8474189,9
8471743,8474190,21
8471743,8474207,5
8471743,8474291,5
8471743,8474570,6
8471743,8474574,6
8471743,8474584,15
8471743,8474586,6
8471743,8474589,13
8471743,8474590,6
8471743,8474602,11
8471743,8474641,7
8471743,8474683,12
8471743,8474716,5
8471743,8474849,5
8471743,8474884,11
8471743,8474889,8
8471743,8475098,12
8471743,8475158,29
8471743,8475160,9
8471743,8475169,15
8471743,8475171,7
8471743,8475177,5
8471743,8475179,15
8471743,8475181,7
8471743,8475184,5
8471743,8475185,14
8471743,8475188,6
8471743,8475191,7
8471743,8475193,7
8471743,8475200,6
8471743,8475208,10
8471743,8475215,17
8471743,8475220,15
8471743,8475235,12
8471743,8475236,19
8471743,8475279,6
8471743,8475324,6
8471743,8475325,26
8471743,8475455,6
8471743,8475625,18
8471743,8475714,5
8471743,8475722,8
8471743,8475752,7
8471743,8475753,10
8471743,8475763,7
8471743,8475764,6
8471743,8475772,19
8471743,8475791,15
8471743,8475796,14
8471743,8475810,5
8471743,8475842,7
8471743,8476312,7
8471743,8476331,5
8471743,8476356,13
8471743,8476389,6
8471743,8476393,5
8471743,8476412,8
8471743,8476438,8
8471743,8476459,5
8471743,8476467,5
8471743,8476483,5
8471743,8476792,6
8471743,8476854,6
8471743,8476873,8
8471743,8476905,5
8471743,8476913,5
8471743,8476994,7
8471743,8477244,7
8471743,8477365,5
8471743,8477462,9
8471743,8477478,9
8471743,8477508,13
8471743,8477949,6
8471743,8479370,5
8471750,8471761,6
8471750,8471766,7
8471750,8471816,8
8471750,8471887,10
8471750,8471958,22
8471750,8471976,10
8471750,8472382,7
8471750,8473419,10
8471750,8473446,10
8471750,8473449,6
8471750,8473473,22
8471750,8473492,6
8471750,8473503,9
8471750,8473507,15
8471750,8473512,6
8471750,8473537,7
8471750,8473541,13
8471750,8473544,18
8471750,8473546,6
8471750,8473548,15
8471750,8473563,6
8471750,8473564,5
8471750,8473571,14
8471750,8473573,8
8471750,8473575,6
8471750,8473604,10
8471750,8473618,9
8471750,8473673,12
8471750,8473914,6
8471750,8473991,5
8471750,8474009,8
8471750,8474027,8
8471750,8474034,21
8471750,8474037,8
8471750,8474038,10
8471750,8474040,12
8471750,8474053,6
8471750,8474056,7
8471750,8474062,12
8471750,8474090,10
8471750,8474098,18
8471750,8474102,10
8471750,8474125,5
8471750,8474141,10
8471750,8474145,6
8471750,8474149,21
8471750,8474150,8
8471750,8474151,22
8471750,8474157,14
8471750,8474161,6
8471750,8474176,15
8471750,8474189,11
8471750,8474190,5
8471750,8474207,6
8471750,8474218,18
8471750,8474291,5
8471750,8474550,22
8471750,8474567,15
8471750,8474568,31
8471750,8474571,5
8471750,8474574,8
8471750,8474579,5
8471750,8474584,9
8471750,8474586,5
8471750,8474589,10
8471750,8474590,5
8471750,8474593,12
8471750,8474596,10
8471750,8474600,7
8471750,8474602,7
8471750,8474612,7
8471750,8474613,6
8471750,8474618,8
8471750,8474628,8
8471750,8474641,12
8471750,8474651,18
8471750,8474668,9
8471750,8474673,6
8471750,8474679,9
8471750,8474709,5
8471750,8474715,7
8471750,8474716,5
8471750,8474736,7
8471750,8474739,5
8471750,8474818,21
8471750,8474889,10
8471750,8475098,5
8471750,8475149,8
8471750,8475151,6
8471750,8475158,8
8471750,8475163,14
8471750,8475168,11
8471750,8475169,6
8471750,8475170,6
8471750,8475171,7
8471750,8475172,6
8471750,8475177,12
8471750,8475178,6
8471750,8475179,6
8471750,8475181,7
8471750,8475184,5
8471750,8475186,5
8471750,8475191,8
8471750,8475193,11
8471750,8475197,7
8471750,8475200,8
8471750,8475208,9
8471750,8475215,11
8471750,8475218,5
8471750,8475220,7
8471750,8475222,16
8471750,8475225,11
8471750,8475233,13
8471750,8475235,8
8471750,8475236,20
8471750,8475246,8
8471750,8475279,5
8471750,8475287,6
8471750,8475311,12
8471750,8475455,11
8471750,8475660,5
8471750,8475690,12
8471750,8475692,15
8471750,8475714,5
8471750,8475727,6
8471750,8475745,7
8471750,8475747,17
8471750,8475750,6
8471750,8475754,5
8471750,8475764,6
8471750,8475766,6
8471750,8475780,6
8471750,8475786,6
8471750,8475790,5
8471750,8475793,5
8471750,8475796,16
8471750,8475798,6
8471750,8475799,5
8471750,8475831,5
8471750,8475842,6
8471750,8475848,7
8471750,8476278,10
8471750,8476312,7
8471750,8476356,6
8471750,8476399,9
8471750,8476468,10
8471750,8476469,5
8471750,8476525,10
8471750,8476624,6
8471750,8476822,12
8471750,8476856,6
8471750,8476879,7
8471750,8477290,7
8471750,8477454,5
8471750,8477503,6
8471761,8471887,7
8471761,8473419,5
8471761,8473422,6
8471761,8473446,10
8471761,8473449,7
8471761,8473453,7
8471761,8473463,5
8471761,8473473,10
8471761,8473485,20
8471761,8473503,7
8471761,8473507,9
8471761,8473512,6
8471761,8473533,5
8471761,8473541,7
8471761,8473548,10
8471761,8473564,16
8471761,8473571,5
8471761,8473575,7
8471761,8473618,6
8471761,8473673,11
8471761,8473933,5
8471761,8474009,5
8471761,8474037,8
8471761,8474040,9
8471761,8474091,5
8471761,8474149,5
8471761,8474162,5
8471761,8474190,7
8471761,8474207,5
8471761,8474291,6
8471761,8474567,8
8471761,8474568,10
8471761,8474584,21
8471761,8474593,5
8471761,8474602,5
8471761,8474618,18
8471761,8474849,5
8471761,8474884,18
8471761,8475149,7
8471761,8475160,14
8471761,8475163,7
8471761,8475181,11
8471761,8475193,5
8471761,8475208,5
8471761,8475279,5
8471761,8475613,6
8471761,8475714,5
8471761,8475752,10
8471761,8475753,14
8471761,8475760,5
8471761,8475763,7
8471761,8475764,7
8471761,8475907,5
8471761,8476438,7
8471761,8476792,9
8471761,8476855,6
8471766,8471768,5
8471766,8471769,10
8471766,8471804,16
8471766,8471817,5
8471766,8471887,9
8471766,8471956,5
8471766,8471958,9
8471766,8472382,7
8471766,8473419,11
8471766,8473446,14
8471766,8473449,5
8471766,8473463,5
8471766,8473465,18
8471766,8473485,15
8471766,8473492,11
8471766,8473503,10
8471766,8473507,9
8471766,8473512,12
8471766,8473533,7
8471766,8473537,5
8471766,8473546,7
8471766,8473548,9
8471766,8473564,6
8471766,8473575,6
8471766,8473588,5
8471766,8473604,8
8471766,8473618,12
8471766,8473673,6
8471766,8473933,16
8471766,8473986,8
8471766,8474009,10
8471766,8474013,18
8471766,8474031,11
8471766,8474034,19
8471766,8474037,10
8471766,8474038,6
8471766,8474040,22
8471766,8474056,5
8471766,8474062,16
8471766,8474091,5
8471766,8474098,5
8471766,8474102,16
8471766,8474141,9
8471766,8474149,7
8471766,8474151,8
8471766,8474157,9
8471766,8474166,6
8471766,8474176,15
8471766,8474189,5
8471766,8474190,7
8471766,8474218,5
8471766,8474250,6
8471766,8474568,14
8471766,8474578,6
8471766,8474579,14
8471766,8474584,27
8471766,8474586,5
8471766,8474589,5
8471766,8474602,5
8471766,8474612,6
8471766,8474613,7
8471766,8474625,8
8471766,8474673,7
8471766,8474679,13
8471766,8474818,5
8471766,8474870,7
8471766,8474889,5
8471766,8475149,9
8471766,8475151,15
8471766,8475168,13
8471766,8475171,5
8471766,8475172,5
8471766,8475177,6
8471766,8475179,12
8471766,8475181,5
8471766,8475191,8
8471766,8475193,10
8471766,8475200,5
8471766,8475208,8
8471766,8475209,7
8471766,8475225,7
8471766,8475235,13
8471766,8475236,7
8471766,8475279,5
8471766,8475287,8
8471766,8475311,5
8471766,8475462,8
8471766,8475625,9
8471766,8475745,8
8471766,8475750,6
8471766,8475758,9
8471766,8475760,6
8471766,8475766,5
8471766,8475790,13
8471766,8475791,8
8471766,8475831,6
8471766,8475842,10
8471766,8475852,5
8471766,8475883,10
8471766,8476288,9
8471766,8476374,7
8471766,8476913,8
8471766,8476979,6
8471766,8477205,6
8471766,8477353,7
8471766,8477407,7
8471768,8471794,5
8471768,8471873,24
8471768,8471887,8
8471768,8471958,18
8471768,8472382,5
8471768,8473419,5
8471768,8473422,14
8471768,8473446,11
8471768,8473449,7
8471768,8473463,6
8471768,8473465,9
8471768,8473485,6
8471768,8473503,17
8471768,8473504,5
8471768,8473507,13
8471768,8473512,7
8471768,8473533,9
8471768,8473541,10
8471768,8473546,5
8471768,8473548,8
8471768,8473563,5
8471768,8473573,25
8471768,8473575,8
8471768,8473588,28
8471768,8473604,10
8471768,8473618,6
8471768,8473673,8
8471768,8473994,5
8471768,8474009,7
8471768,8474013,9
8471768,8474027,5
8471768,8474031,15
8471768,8474034,11
8471768,8474037,5
8471768,8474038,9
8471768,8474040,7
8471768,8474053,9
8471768,8474062,9
8471768,8474090,9
8471768,8474098,7
8471768,8474102,7
8471768,8474141,8
8471768,8474149,22
8471768,8474150,5
8471768,8474151,15
8471768,8474176,7
8471768,8474207,13
8471768,8474218,5
8471768,8474520,17
8471768,8474567,11
8471768,8474568,15
8471768,8474569,5
8471768,8474581,5
8471768,8474584,9
8471768,8474589,20
8471768,8474596,8
8471768,8474600,6
8471768,8474602,5
8471768,8474612,10
8471768,8474613,13
8471768,8474628,5
8471768,8474641,7
8471768,8474668,8
8471768,8474673,6
8471768,8474683,8
8471768,8474715,5
8471768,8474889,6
8471768,8475158,6
8471768,8475163,17
8471768,8475164,7
8471768,8475169,7
8471768,8475177,5
8471768,8475184,5
8471768,8475193,5
8471768,8475208,7
8471768,8475215,8
8471768,8475220,5
8471768,8475233,6
8471768,8475236,6
8471768,8475287,7
8471768,8475324,5
8471768,8475455,7
8471768,8475660,5
8471768,8475683,5
8471768,8475726,9
8471768,8475765,5
8471768,8475766,13
8471768,8475790,13
8471768,8475799,7
8471768,8475820,5
8471768,8475848,5
8471768,8475852,5
8471768,8475855,7
8471768,8476278,5
8471768,8476393,6
8471768,8476422,15
8471768,8476459,9
8471768,8476462,6
8471768,8476468,5
8471768,8476469,5
8471768,8476624,5
8471768,8476851,11
8471768,8477015,13
8471768,8477353,5
8471768,8477384,10
8471768,8477407,12
8471768,8477482,5
8471768,8478020,5
8471769,8471794,7
8471769,8471816,7
8471769,8471817,14
8471769,8471873,28
8471769,8471887,12
8471769,8471958,15
8471769,8471976,8
8471769,8472382,9
8471769,8473419,6
8471769,8473422,19
8471769,8473432,7
8471769,8473446,11
8471769,8473449,15
8471769,8473453,6
8471769,8473461,9
8471769,8473463,10
8471769,8473465,25
8471769,8473473,11
8471769,8473485,8
8471769,8473503,17
8471769,8473504,8
8471769,8473507,21
8471769,8473512,15
8471769,8473533,13
8471769,8473541,10
8471769,8473563,8
8471769,8473571,16
8471769,8473574,5
8471769,8473575,8
8471769,8473584,8
8471769,8473673,13
8471769,8473914,13
8471769,8473933,5
8471769,8473962,7
8471769,8473986,5
8471769,8473991,9
8471769,8473994,10
8471769,8474009,11
8471769,8474013,18
8471769,8474027,10
8471769,8474034,12
8471769,8474037,16
8471769,8474038,13
8471769,8474040,21
8471769,8474053,7
8471769,8474056,12
8471769,8474062,23
8471769,8474068,5
8471769,8474090,11
8471769,8474098,5
8471769,8474102,12
8471769,8474134,5
8471769,8474145,8
8471769,8474149,8
8471769,8474150,10
8471769,8474151,12
8471769,8474157,17
8471769,8474161,10
8471769,8474162,8
8471769,8474166,10
8471769,8474176,10
8471769,8474189,16
8471769,8474190,16
8471769,8474207,10
8471769,8474250,9
8471769,8474291,18
8471769,8474550,10
8471769,8474563,5
8471769,8474564,9
8471769,8474567,8
8471769,8474571,12
8471769,8474574,7
8471769,8474578,5
8471769,8474581,9
8471769,8474584,10
8471769,8474586,7
8471769,8474589,5
8471769,8474590,9
8471769,8474593,10
8471769,8474596,5
8471769,8474600,7
8471769,8474602,11
8471769,8474612,9
8471769,8474618,11
8471769,8474628,22
8471769,8474641,6
8471769,8474642,15
8471769,8474673,12
8471769,8474679,6
8471769,8474683,5
8471769,8474685,10
8471769,8474709,7
8471769,8474715,12
8471769,8474716,7
8471769,8474739,15
8471769,8474818,13
8471769,8474849,19
8471769,8474870,7
8471769,8474884,5
8471769,8475098,7
8471769,8475149,12
8471769,8475151,10
8471769,8475158,12
8471769,8475160,6
8471769,8475163,12
8471769,8475164,5
8471769,8475166,10
8471769,8475168,9
8471769,8475169,6
8471769,8475170,5
8471769,8475172,10
8471769,8475177,17
8471769,8475178,18
8471769,8475179,10
8471769,8475184,10
8471769,8475186,7
8471769,8475188,7
8471769,8475191,10
8471769,8475193,13
8471769,8475197,7
8471769,8475200,12
8471769,8475208,8
8471769,8475215,10
8471769,8475218,5
8471769,8475220,7
8471769,8475222,8
8471769,8475225,9
8471769,8475233,13
8471769,8475235,10
8471769,8475236,8
8471769,8475279,13
8471769,8475287,7
8471769,8475324,7
8471769,8475343,8
8471769,8475455,5
8471769,8475462,9
8471769,8475625,9
8471769,8475660,13
8471769,8475683,11
8471769,8475690,11
8471769,8475692,8
8471769,8475714,8
8471769,8475718,8
8471769,8475722,10
8471769,8475726,8
8471769,8475744,6
8471769,8475747,17
8471769,8475750,7
8471769,8475753,6
8471769,8475758,5
8471769,8475760,12
8471769,8475763,6
8471769,8475764,5
8471769,8475765,10
8471769,8475766,6
8471769,8475772,8
8471769,8475780,6
8471769,8475784,10
8471769,8475786,5
8471769,8475788,15
8471769,8475790,5
8471769,8475792,7
8471769,8475793,7
8471769,8475794,6
8471769,8475796,6
8471769,8475798,6
8471769,8475799,7
8471769,8475810,7
8471769,8475831,5
8471769,8475848,8
8471769,8475852,9
8471769,8475855,8
8471769,8475883,9
8471769,8475906,5
8471769,8476278,6
8471769,8476288,16
8471769,8476312,5
8471769,8476372,6
8471769,8476389,9
8471769,8476422,7
8471769,8476432,8
8471769,8476436,11
8471769,8476437,6
8471769,8476439,8
8471769,8476441,10
8471769,8476442,6
8471769,8476456,5
8471769,8476458,5
8471769,8476459,5
8471769,8476468,6
8471769,8476469,6
8471769,8476473,24
8471769,8476474,6
8471769,8476483,5
8471769,8476822,5
8471769,8476853,7
8471769,8476856,10
8471769,8476858,6
8471769,8476869,9
8471769,8476873,5
8471769,8476874,12
8471769,8476878,5
8471769,8476880,5
8471769,8476885,5
8471769,8476887,5
8471769,8476906,16
8471769,8476914,8
8471769,8476915,7
8471769,8476918,6
8471769,8476925,6
8471769,8476931,6
8471769,8476967,5
8471769,8476981,5
8471769,8477015,5
8471769,8477021,11
8471769,8477220,7
8471769,8477330,5
8471769,8477369,5
8471769,8477384,11
8471769,8477429,5
8471769,8477482,5
8471769,8477511,5
8471769,8477846,5
8471769,8477941,10
8471769,8477950,8
8471769,8478408,7
8471794,8471816,5
8471794,8471817,14
8471794,8471873,7
8471794,8471887,6
8471794,8471958,6
8471794,8471976,10
8471794,8472382,7
8471794,8473419,7
8471794,8473422,13
8471794,8473432,5
8471794,8473449,7
8471794,8473453,7
8471794,8473463,6
8471794,8473465,8
8471794,8473485,5
8471794,8473492,6
8471794,8473503,20
8471794,8473504,5
8471794,8473507,16
8471794,8473512,7
8471794,8473533,7
8471794,8473544,19
8471794,8473546,11
8471794,8473548,8
8471794,8473563,12
8471794,8473564,8
8471794,8473573,9
8471794,8473574,5
8471794,8473575,15
8471794,8473588,5
8471794,8473604,10
8471794,8473673,9
8471794,8473914,5
8471794,8473933,5
8471794,8473986,8
8471794,8473991,8
8471794,8473994,6
8471794,8474009,8
8471794,8474013,25
8471794,8474027,5
8471794,8474031,12
8471794,8474034,10
8471794,8474037,9
8471794,8474038,10
8471794,8474053,7
8471794,8474056,11
8471794,8474062,7
8471794,8474098,8
8471794,8474102,25
8471794,8474125,6
8471794,8474141,12
8471794,8474145,6
8471794,8474149,7
8471794,8474151,10
8471794,8474157,15
8471794,8474162,8
8471794,8474166,12
8471794,8474176,12
8471794,8474190,7
8471794,8474207,12
8471794,8474218,11
8471794,8474250,5
8471794,8474291,6
8471794,8474520,5
8471794,8474550,10
8471794,8474563,5
8471794,8474564,12
8471794,8474565,8
8471794,8474567,8
8471794,8474568,18
8471794,8474569,14
8471794,8474571,8
8471794,8474574,6
8471794,8474578,9
8471794,8474579,8
8471794,8474581,6
8471794,8474584,8
8471794,8474586,9
8471794,8474589,8
8471794,8474590,11
8471794,8474593,7
8471794,8474596,15
8471794,8474600,9
8471794,8474602,12
8471794,8474612,5
8471794,8474613,9
8471794,8474618,9
8471794,8474627,6
8471794,8474641,12
8471794,8474651,7
8471794,8474668,9
8471794,8474673,7
8471794,8474683,6
8471794,8474685,22
8471794,8474709,7
8471794,8474715,5
8471794,8474716,8
8471794,8474736,5
8471794,8474818,12
8471794,8474870,6
8471794,8474884,11
8471794,8475098,7
8471794,8475149,14
8471794,8475151,8
8471794,8475158,14
8471794,8475160,7
8471794,8475163,18
8471794,8475164,7
8471794,8475166,7
8471794,8475167,5
8471794,8475168,13
8471794,8475169,10
8471794,8475171,10
8471794,8475177,18
8471794,8475178,8
8471794,8475179,9
8471794,8475181,19
8471794,8475184,9
8471794,8475185,5
8471794,8475188,8
8471794,8475191,10
8471794,8475197,19
8471794,8475200,15
8471794,8475208,10
8471794,8475215,7
8471794,8475218,7
8471794,8475220,6
8471794,8475225,15
8471794,8475233,5
8471794,8475235,10
8471794,8475236,8
8471794,8475246,19
8471794,8475268,11
8471794,8475279,19
8471794,8475287,12
8471794,8475343,10
8471794,8475455,11
8471794,8475462,11
8471794,8475625,12
8471794,8475660,10
8471794,8475683,6
8471794,8475692,11
8471794,8475714,6
8471794,8475718,10
8471794,8475722,8
8471794,8475726,11
8471794,8475728,6
8471794,8475744,8
8471794,8475745,14
8471794,8475752,6
8471794,8475753,5
8471794,8475754,11
8471794,8475758,7
8471794,8475760,9
8471794,8475762,7
8471794,8475763,10
8471794,8475764,7
8471794,8475765,9
8471794,8475766,10
8471794,8475768,6
8471794,8475780,17
8471794,8475784,8
8471794,8475786,8
8471794,8475791,10
8471794,8475792,6
8471794,8475793,18
8471794,8475794,5
8471794,8475798,11
8471794,8475799,6
8471794,8475810,6
8471794,8475820,23
8471794,8475831,26
8471794,8475842,8
8471794,8475848,9
8471794,8475855,5
8471794,8475883,7
8471794,8475906,6
8471794,8475913,5
8471794,8476278,5
8471794,8476292,6
8471794,8476331,5
8471794,8476381,6
8471794,8476393,8
8471794,8476419,6
8471794,8476422,10
8471794,8476434,9
8471794,8476436,7
8471794,8476437,5
8471794,8476438,22
8471794,8476441,9
8471794,8476448,6
8471794,8476454,6
8471794,8476456,5
8471794,8476457,6
8471794,8476458,6
8471794,8476468,10
8471794,8476469,5
8471794,8476470,8
8471794,8476473,7
8471794,8476479,8
8471794,8476525,8
8471794,8476539,11
8471794,8476826,5
8471794,8476854,6
8471794,8476855,6
8471794,8476856,6
8471794,8476869,6
8471794,8476871,7
8471794,8476873,7
8471794,8476874,20
8471794,8476875,7
8471794,8476878,5
8471794,8476879,11
8471794,8476880,7
8471794,8476881,7
8471794,8476882,5
8471794,8476887,8
8471794,8476897,14
8471794,8476905,8
8471794,8476906,9
8471794,8476918,10
8471794,8476919,5
8471794,8476925,7
8471794,8476979,9
8471794,8476981,5
8471794,8476988,6
8471794,8476994,7
8471794,8477021,11
8471794,8477220,7
8471794,8477330,15
8471794,8477353,8
8471794,8477365,8
8471794,8477369,6
8471794,8477406,6
8471794,8477407,8
8471794,8477409,5
8471794,8477424,7
8471794,8477425,14
8471794,8477429,16
8471794,8477435,18
8471794,8477446,9
8471794,8477450,5
8471794,8477462,13
8471794,8477478,5
8471794,8477482,6
8471794,8477493,7
8471794,8477494,11
8471794,8477507,9
8471794,8477508,6
8471794,8477839,5
8471794,8477846,7
8471794,8477851,18
8471794,8477930,15
8471794,8477932,6
8471794,8477955,5
8471794,8477986,5
8471794,8478047,5
8471794,8478067,6
8471794,8478099,6
8471794,8478109,5
8471794,8478366,5
8471794,8478466,6
8471794,8478508,6
8471794,8478851,5
8471794,8479316,5
8471794,8479525,6
8471804,8471817,9
8471804,8471873,9
8471804,8471887,10
8471804,8471976,8
8471804,8472382,5
8471804,8473419,9
8471804,8473432,7
8471804,8473446,10
8471804,8473449,8
8471804,8473453,9
8471804,8473461,8
8471804,8473465,6
8471804,8473473,10
8471804,8473485,12
8471804,8473503,8
8471804,8473507,10
8471804,8473512,6
8471804,8473537,17
8471804,8473541,6
8471804,8473544,11
8471804,8473564,9
8471804,8473571,24
8471804,8473573,14
8471804,8473574,9
8471804,8473604,6
8471804,8473618,8
8471804,8473646,5
8471804,8473914,27
8471804,8474009,9
8471804,8474013,30
8471804,8474027,5
8471804,8474031,5
8471804,8474034,8
8471804,8474037,11
8471804,8474040,23
8471804,8474056,5
8471804,8474090,7
8471804,8474091,8
8471804,8474096,5
8471804,8474098,6
8471804,8474102,5
8471804,8474145,5
8471804,8474149,7
8471804,8474150,5
8471804,8474151,6
8471804,8474157,8
8471804,8474161,23
8471804,8474166,5
8471804,8474189,6
8471804,8474190,5
8471804,8474207,8
8471804,8474563,5
8471804,8474565,5
8471804,8474567,12
8471804,8474568,8
8471804,8474569,5
8471804,8474578,5
8471804,8474579,6
8471804,8474581,5
8471804,8474586,5
8471804,8474593,8
8471804,8474600,5
8471804,8474602,5
8471804,8474612,6
8471804,8474628,6
8471804,8474641,9
8471804,8474668,5
8471804,8474673,7
8471804,8474683,6
8471804,8474736,6
8471804,8474818,6
8471804,8474870,6
8471804,8474884,5
8471804,8474889,6
8471804,8475149,8
8471804,8475151,5
8471804,8475158,5
8471804,8475168,18
8471804,8475169,8
8471804,8475172,5
8471804,8475177,9
8471804,8475179,9
8471804,8475181,5
8471804,8475184,5
8471804,8475186,5
8471804,8475191,7
8471804,8475193,7
8471804,8475197,5
8471804,8475200,7
8471804,8475208,7
8471804,8475218,7
8471804,8475235,9
8471804,8475236,7
8471804,8475246,9
8471804,8475279,5
8471804,8475287,6
8471804,8475311,6
8471804,8475323,13
8471804,8475660,8
8471804,8475690,5
8471804,8475714,6
8471804,8475722,5
8471804,8475726,5
8471804,8475728,5
8471804,8475745,10
8471804,8475752,7
8471804,8475760,7
8471804,8475762,7
8471804,8475763,5
8471804,8475764,5
8471804,8475772,5
8471804,8475790,17
8471804,8475793,6
8471804,8475799,7
8471804,8475842,8
8471804,8475848,5
8471804,8475852,7
8471804,8475855,6
8471804,8475883,6
8471804,8475907,6
8471804,8476278,5
8471804,8476288,18
8471804,8476326,5
8471804,8476346,17
8471804,8476374,21
8471804,8476389,9
8471804,8476422,5
8471804,8476438,14
8471804,8476439,5
8471804,8476441,7
8471804,8476448,15
8471804,8476459,6
8471804,8476462,5
8471804,8476469,6
8471804,8476470,6
8471804,8476479,8
8471804,8476483,5
8471804,8476624,5
8471804,8476854,6
8471804,8476869,5
8471804,8476873,8
8471804,8476878,5
8471804,8476882,12
8471804,8476885,6
8471804,8476918,5
8471804,8476921,7
8471804,8476923,9
8471804,8476979,10
8471804,8476994,5
8471804,8477353,9
8471804,8477369,5
8471804,8477407,14
8471804,8477845,6
8471804,8477940,5
8471804,8478500,6
8471816,8471817,8
8471816,8471887,6
8471816,8471976,22
8471816,8473419,9
8471816,8473422,8
8471816,8473432,6
8471816,8473446,5
8471816,8473449,7
8471816,8473453,7
8471816,8473482,11
8471816,8473503,8
8471816,8473504,5
8471816,8473541,5
8471816,8473544,13
8471816,8473546,9
8471816,8473548,11
8471816,8473573,5
8471816,8473574,6
8471816,8473579,5
8471816,8473604,7
8471816,8473618,5
8471816,8473673,10
8471816,8473933,13
8471816,8474009,10
8471816,8474013,6
8471816,8474031,6
8471816,8474037,5
8471816,8474038,6
8471816,8474040,27
8471816,8474056,5
8471816,8474068,9
8471816,8474098,6
8471816,8474125,5
8471816,8474141,6
8471816,8474157,6
8471816,8474166,5
8471816,8474189,6
8471816,8474207,5
8471816,8474218,9
8471816,8474520,14
8471816,8474568,5
8471816,8474569,5
8471816,8474579,9
8471816,8474584,5
8471816,8474589,12
8471816,8474593,6
8471816,8474596,5
8471816,8474600,5
8471816,8474612,5
8471816,8474613,5
8471816,8474625,5
8471816,8474818,5
8471816,8475149,9
8471816,8475151,10
8471816,8475163,15
8471816,8475169,9
8471816,8475171,7
8471816,8475172,6
8471816,8475175,5
8471816,8475176,5
8471816,8475177,5
8471816,8475179,12
8471816,8475186,10
8471816,8475191,6
8471816,8475193,6
8471816,8475197,10
8471816,8475218,10
8471816,8475220,5
8471816,8475225,7
8471816,8475236,8
8471816,8475279,5
8471816,8475287,5
8471816,8475311,5
8471816,8475692,5
8471816,8475714,5
8471816,8475727,10
8471816,8475758,6
8471816,8475760,5
8471816,8475772,11
